CGI_ID,log2FoldChange,SPID,Description,GOID,GOSlim_bin
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0016055,signal transduction
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021587,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021794,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021795,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021861,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021872,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021874,cell cycle and proliferation
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021874,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021874,signal transduction
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021915,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021943,cell organization and biogenesis
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021943,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0021987,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0030178,signal transduction
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0030326,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0030900,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0030901,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0030917,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0035108,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0035115,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0035116,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0035121,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0035261,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0042074,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0042127,cell cycle and proliferation
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0042475,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0042733,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0043065,death
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0045599,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0045778,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0045780,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0045893,RNA metabolism
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0045944,RNA metabolism
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0046849,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0048596,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0048699,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0048705,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0050680,cell cycle and proliferation
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0051091,RNA metabolism
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0051593,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060021,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060026,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060042,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060059,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060070,signal transduction
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060284,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060325,other biological processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060444,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060535,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060596,developmental processes
CGI_10026995,22.3570769261821,O88572,Low-density lipoprotein receptor-related protein 6,GO:0060603,developmental processes
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0006810,transport
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0006811,transport
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0007268,cell-cell signaling
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0035235,signal transduction
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0050803,cell-cell signaling
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0050804,cell-cell signaling
CGI_10027013,408.202380271086,P19493,Glutamate receptor 4,GO:0051968,cell-cell signaling
CGI_10027022,1612.8067392615,A1E295,Cathepsin B,GO:0006508,protein metabolism
CGI_10027022,1612.8067392615,A1E295,Cathepsin B,GO:0050790,other biological processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0000910,other biological processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0006928,other biological processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0006935,other biological processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0008104,other biological processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0030038,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0030837,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0030837,protein metabolism
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0030866,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0031034,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0031154,developmental processes
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0031154,stress response
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0031270,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0032060,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0033275,transport
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0034461,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0046847,cell organization and biogenesis
CGI_10027026,241.865686047617,P08799,Myosin-2 heavy chain,GO:0060328,transport
CGI_10027045,238.971577871929,Q06136,3-ketodihydrosphingosine reductase,GO:0006665,other metabolic processes
CGI_10027045,238.971577871929,Q06136,3-ketodihydrosphingosine reductase,GO:0006666,other metabolic processes
CGI_10027045,238.971577871929,Q06136,3-ketodihydrosphingosine reductase,GO:0008152,other metabolic processes
CGI_10027045,238.971577871929,Q06136,3-ketodihydrosphingosine reductase,GO:0030148,other metabolic processes
CGI_10027045,238.971577871929,Q06136,3-ketodihydrosphingosine reductase,GO:0055114,other metabolic processes
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0006361,cell organization and biogenesis
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0006361,RNA metabolism
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0006363,cell organization and biogenesis
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0006363,RNA metabolism
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0006629,other metabolic processes
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0008152,other metabolic processes
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0008202,other metabolic processes
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0008203,other metabolic processes
CGI_10027095,248.262003934791,Q9R101,Hormone-sensitive lipase,GO:0016042,other metabolic processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0000082,cell cycle and proliferation
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0001569,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0001701,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0001702,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0001707,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0001755,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0002526,stress response
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0006468,protein metabolism
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007178,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007179,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007281,other biological processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007368,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007369,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007498,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0007507,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0009790,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0009968,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0010694,other metabolic processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0010718,cell organization and biogenesis
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0010718,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0016310,other metabolic processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0016477,other biological processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0030278,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0030500,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0030501,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0030509,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0030510,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0032330,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0032926,signal transduction
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0042118,other biological processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0042325,other metabolic processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0043066,death
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0045669,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0045893,RNA metabolism
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0048762,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0051145,other biological processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0051216,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0060037,developmental processes
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0060317,cell organization and biogenesis
CGI_10027096,196.354291256715,Q90ZK6,Activin receptor type-1,GO:0060317,developmental processes
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0006184,other metabolic processes
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0006614,transport
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0006810,transport
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0006886,transport
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0007409,cell organization and biogenesis
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0007409,developmental processes
CGI_10027126,82.0133821512692,Q9U5L1,Signal recognition particle receptor subunit alpha homolog,GO:0050708,transport
CGI_10027127,392.603554669319,Q3MHE8,Signal recognition particle receptor subunit alpha,GO:0006184,other metabolic processes
CGI_10027127,392.603554669319,Q3MHE8,Signal recognition particle receptor subunit alpha,GO:0006614,transport
CGI_10027127,392.603554669319,Q3MHE8,Signal recognition particle receptor subunit alpha,GO:0006810,transport
CGI_10027127,392.603554669319,Q3MHE8,Signal recognition particle receptor subunit alpha,GO:0006886,transport
CGI_10027132,1145.7579212404,Q5ZHW4,Ras-related protein Rab-5B,GO:0006810,transport
CGI_10027132,1145.7579212404,Q5ZHW4,Ras-related protein Rab-5B,GO:0007264,signal transduction
CGI_10027132,1145.7579212404,Q5ZHW4,Ras-related protein Rab-5B,GO:0015031,transport
CGI_10027133,45.7094243368193,Q20930,ADAM family mig-17,GO:0006508,protein metabolism
CGI_10027133,45.7094243368193,Q20930,ADAM family mig-17,GO:0007275,developmental processes
CGI_10027133,45.7094243368193,Q20930,ADAM family mig-17,GO:0030334,other biological processes
CGI_10027133,45.7094243368193,Q20930,ADAM family mig-17,GO:0035262,developmental processes
CGI_10027134,2553.38090011015,Q9FWW6,Flavin-containing monooxygenase FMO GS-OX-like 1,GO:0055114,other metabolic processes
CGI_10027135,397.461638460708,Q9WU81,Sugar phosphate exchanger 2,GO:0006810,transport
CGI_10027135,397.461638460708,Q9WU81,Sugar phosphate exchanger 2,GO:0008643,transport
CGI_10027135,397.461638460708,Q9WU81,Sugar phosphate exchanger 2,GO:0055085,transport
CGI_10027136,108.609044268968,Q66KL9,RNA-binding protein 42,GO:0002088,developmental processes
CGI_10027140,19.3787819864028,Q8K0U4,Heat shock 70 kDa protein 12A,GO:0008150,other biological processes
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0006810,transport
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0006898,cell organization and biogenesis
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0006898,transport
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0009792,developmental processes
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0010171,other biological processes
CGI_10027141,199.007703557241,Q09225,Nose resistant to fluoxetine protein 6,GO:0040017,other biological processes
CGI_10027151,130.440053785968,Q7ZXX1,Cell adhesion molecule 3,GO:0007155,cell adhesion
CGI_10027183,322.271471635668,Q96WV6,Uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02,GO:0007155,cell adhesion
CGI_10027204,112.46805837658,Q01484,Ankyrin-2,GO:0007165,signal transduction
CGI_10027204,112.46805837658,Q01484,Ankyrin-2,GO:0007411,cell organization and biogenesis
CGI_10027204,112.46805837658,Q01484,Ankyrin-2,GO:0007411,developmental processes
CGI_10027205,497.321987078241,Q4R5P6,Cytoplasmic dynein 1 light intermediate chain 2,GO:0006810,transport
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0006351,RNA metabolism
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0006355,RNA metabolism
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0016568,cell organization and biogenesis
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0040008,other biological processes
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0043967,cell organization and biogenesis
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0043967,protein metabolism
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0043968,cell organization and biogenesis
CGI_10027225,140.92135807037,Q8R3B7,Bromodomain-containing protein 8,GO:0043968,protein metabolism
CGI_10027228,70.2910704386059,Q8VC51,Telomerase Cajal body protein 1,GO:0032203,cell organization and biogenesis
CGI_10027228,70.2910704386059,Q8VC51,Telomerase Cajal body protein 1,GO:0032203,DNA metabolism
CGI_10027228,70.2910704386059,Q8VC51,Telomerase Cajal body protein 1,GO:0051973,other biological processes
CGI_10027233,222.010903408495,P49902,Cytosolic purine 5'-nucleotidase,GO:0006144,other metabolic processes
CGI_10027233,222.010903408495,P49902,Cytosolic purine 5'-nucleotidase,GO:0006195,other metabolic processes
CGI_10027233,222.010903408495,P49902,Cytosolic purine 5'-nucleotidase,GO:0008152,other metabolic processes
CGI_10027233,222.010903408495,P49902,Cytosolic purine 5'-nucleotidase,GO:0009117,other metabolic processes
CGI_10027233,222.010903408495,P49902,Cytosolic purine 5'-nucleotidase,GO:0055086,other metabolic processes
CGI_10027262,146.597059606774,P91580,Putative Ras-related protein Rab-33,GO:0007264,signal transduction
CGI_10027262,146.597059606774,P91580,Putative Ras-related protein Rab-33,GO:0015031,transport
CGI_10027272,209.938263544018,Q8CI08,SLAIN motif-containing protein 2,GO:0008150,other biological processes
CGI_10027291,85.7367365022125,Q9VE00,"Probable cytochrome P450 12a4, mitochondrial",GO:0017085,other biological processes
CGI_10027291,85.7367365022125,Q9VE00,"Probable cytochrome P450 12a4, mitochondrial",GO:0055114,other metabolic processes
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0000122,RNA metabolism
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0001649,developmental processes
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0006351,RNA metabolism
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0006355,RNA metabolism
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0006357,RNA metabolism
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0009725,other biological processes
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0043066,death
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0045892,RNA metabolism
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0055014,developmental processes
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0055015,developmental processes
CGI_10027326,1101.61590656769,O35115,Four and a half LIM domains protein 2,GO:0060347,developmental processes
CGI_10027327,208.011540515964,O43900,Prickle-like protein 3,GO:0008150,other biological processes
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0006810,transport
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0006811,transport
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0007196,other metabolic processes
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0007196,signal transduction
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0007215,signal transduction
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0007216,signal transduction
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0007268,cell-cell signaling
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0035235,signal transduction
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0042391,other biological processes
CGI_10027344,233.005906633067,Q13003,"Glutamate receptor, ionotropic kainate 3",GO:0051967,cell-cell signaling
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0006810,transport
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0006886,transport
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0006890,transport
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0006891,transport
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0015031,transport
CGI_10027347,1337.35632226963,Q27954,Coatomer subunit alpha,GO:0016192,transport
CGI_10027348,61.4770203004214,Q9UBL0,cAMP-regulated phosphoprotein 21,GO:0008150,other biological processes
CGI_10027348,61.4770203004214,Q9UBL0,cAMP-regulated phosphoprotein 21,GO:0034605,stress response
CGI_10027355,282.83978051173,Q9LIK5,Calmodulin-like protein 11,GO:0008150,other biological processes
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0006337,cell organization and biogenesis
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0006338,cell organization and biogenesis
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0006351,RNA metabolism
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0006355,RNA metabolism
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0006357,RNA metabolism
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0007399,developmental processes
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0016568,cell organization and biogenesis
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0045892,RNA metabolism
CGI_10027383,1420.62529733562,Q8TAQ2,SWI/SNF complex subunit SMARCC2,GO:0045893,RNA metabolism
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0006576,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0006629,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0006805,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0008152,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0008202,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0009812,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0018958,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0042403,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0050427,other metabolic processes
CGI_10027400,49.4146542269353,O43704,Sulfotransferase family cytosolic 1B member 1,GO:0051923,other metabolic processes
CGI_10027441,2046.11217895416,Q9BYK8,Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein,GO:0006351,RNA metabolism
CGI_10027441,2046.11217895416,Q9BYK8,Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein,GO:0006355,RNA metabolism
CGI_10027441,2046.11217895416,Q9BYK8,Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein,GO:0044255,other metabolic processes
CGI_10027446,104.703098280753,Q26481,60S ribosomal protein L5,GO:0006412,protein metabolism
CGI_10027460,15.303216739177,Q80UC8,Probable G-protein coupled receptor 139,GO:0007165,signal transduction
CGI_10027460,15.303216739177,Q80UC8,Probable G-protein coupled receptor 139,GO:0007186,signal transduction
CGI_10027460,15.303216739177,Q80UC8,Probable G-protein coupled receptor 139,GO:0007200,signal transduction
CGI_10027460,15.303216739177,Q80UC8,Probable G-protein coupled receptor 139,GO:0007218,signal transduction
CGI_10027462,3746.07017534976,Q4I963,Cofilin,GO:0007049,cell cycle and proliferation
CGI_10027462,3746.07017534976,Q4I963,Cofilin,GO:0051301,other biological processes
CGI_10027463,794.958796001078,Q03333,Neuroendocrine convertase 2,GO:0006508,protein metabolism
CGI_10027471,716.033197947627,P08478,Peptidyl-glycine alpha-amidating monooxygenase A,GO:0006518,other metabolic processes
CGI_10027471,716.033197947627,P08478,Peptidyl-glycine alpha-amidating monooxygenase A,GO:0008152,other metabolic processes
CGI_10027471,716.033197947627,P08478,Peptidyl-glycine alpha-amidating monooxygenase A,GO:0055114,other metabolic processes
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0006468,protein metabolism
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0016310,other metabolic processes
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0030241,cell organization and biogenesis
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0030241,developmental processes
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0031034,cell organization and biogenesis
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0035023,signal transduction
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0040011,other biological processes
CGI_10027478,1008.63573173363,O01761,Muscle M-line assembly protein unc-89,GO:0048010,signal transduction
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0006954,stress response
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0006955,other biological processes
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0007165,signal transduction
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0031663,signal transduction
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0032497,other biological processes
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0042116,other biological processes
CGI_10027512,148.256598740849,Q9GL65,Toll-like receptor 4,GO:0045087,stress response
CGI_10027514,589.688584594869,Q13523,Serine/threonine-protein kinase PRP4 homolog,GO:0000398,RNA metabolism
CGI_10027514,589.688584594869,Q13523,Serine/threonine-protein kinase PRP4 homolog,GO:0006397,RNA metabolism
CGI_10027514,589.688584594869,Q13523,Serine/threonine-protein kinase PRP4 homolog,GO:0006468,protein metabolism
CGI_10027514,589.688584594869,Q13523,Serine/threonine-protein kinase PRP4 homolog,GO:0008380,RNA metabolism
CGI_10027514,589.688584594869,Q13523,Serine/threonine-protein kinase PRP4 homolog,GO:0016310,other metabolic processes
CGI_10027515,157.288192846995,P60519,Gamma-aminobutyric acid receptor-associated protein-like 2,GO:0006810,transport
